"day","num_videos","avg_duration","se_duration","med_duration"
"2007-12-10",3767,278.2630740642421025,6.5571103342442,206
"2007-12-11",2436,303.6379310344827586,9.4692627229428,220
"2007-12-12",3861,299.6581196581196581,7.58593044369552,207
"2007-12-13",3797,277.9096655254148012,6.22625820905875,207
"2007-12-14",3629,290.8203361807660513,7.18340745564297,212
"2007-12-15",3119,249.2350112215453671,4.2296483394687,203
"2007-12-16",3489,254.7113786185153339,4.24143131163009,205
"2007-12-17",3887,284.9861075379470028,7.32196145762997,210
"2007-12-18",3772,269.8125662778366914,5.48112860357323,207
"2007-12-19",3838,256.0471599791558103,4.54928710525202,208
"2007-12-20",3742,276.9393372528059861,6.23730929953954,204
"2007-12-21",3403,262.3282397884219806,5.1554612560037,207
"2007-12-22",3110,251.8115755627009646,4.35378890507774,209
"2007-12-23",3013,260.4005974112180551,5.41492968629382,217
"2007-12-24",2881,252.8889274557445331,3.6882775828184,216
"2007-12-25",2588,260.3840803709428130,5.67979366789296,217
"2007-12-26",3123,262.0848543067563240,5.43802868770238,211
"2007-12-27",3211,279.0112114606041732,7.53814580721658,210
"2007-12-28",3378,270.1009473060982830,5.80126786152086,214
"2007-12-29",2928,255.9846311475409836,4.45780111613192,217
"2007-12-30",3206,250.7888334373050530,3.68493901770043,215
"2007-12-31",3182,258.7328724072910119,4.88627239785392,211
"2008-01-01",3099,254.5998709261051952,4.68793233772682,206
"2008-01-02",3834,278.9629629629629630,5.89738416531501,212
"2008-01-03",3836,281.1478102189781022,6.40532896162286,212
"2008-01-04",3801,258.7363851617995264,4.05427267503305,212
"2008-01-05",3553,248.3954404728398536,3.29925255460792,212
"2008-01-06",3799,247.3029744669649908,3.76439185970726,206
"2008-01-07",4013,272.5208073760279093,9.74074771032451,205
"2008-01-08",4009,266.2751309553504615,5.32194763254253,208
"2008-01-09",3994,270.5888833249874812,5.24150876775639,211
"2008-01-10",4142,342.5074843070980203,8.79466482651541,220
"2008-01-11",3981,273.2132629992464205,5.49893863766997,203
"2008-01-12",3478,253.8936170212765957,3.56952582437313,216
"2008-01-13",3827,249.6124902012019859,3.7233658657847,211
"2008-01-14",4169,279.2187574958023507,6.17251626385138,213
"2008-01-15",3985,270.8993726474278545,5.42120411836115,214
"2008-01-16",3862,339.8557742102537545,8.83582375009648,226
"2008-01-17",4129,285.4170501332041657,6.87228183543582,202
"2008-01-18",4715,298.0197242841993637,7.19847290381857,185
"2008-01-19",4164,243.8158021133525456,4.24826489645215,183
"2008-01-20",3700,260.3524324324324324,4.73291743008079,202.5
"2008-01-21",2967,283.1661611054937647,7.44064382580986,195
"2008-01-22",4174,301.9432199329180642,7.11806039311071,204
"2008-01-23",4067,320.4745512662896484,8.23064869317043,208
"2008-01-24",3825,323.7644444444444444,8.53676341066455,212
"2008-01-25",3671,371.5785889403432307,10.8437576262467,226
"2008-01-26",3293,307.1226844822350440,8.78297989355262,214
"2008-01-27",3379,261.0695472033145901,4.59072734537224,214
"2008-01-28",4287,304.9344529974341031,6.85097536013999,215
"2008-01-29",4062,310.3685376661742984,7.31154321042009,215
"2008-01-30",3884,303.6534500514933059,7.73337874458683,214.5
"2008-01-31",4157,485.2744767861438537,14.1552265722834,226
"2008-02-01",3766,262.0090281465746150,4.64366238519018,205
"2008-02-02",3536,258.0690045248868778,4.65890032043978,208.5
"2008-02-03",3814,251.0406397482957525,4.07052160928761,206
"2008-02-04",4135,296.9354292623941959,8.67048883347566,212
"2008-02-05",4151,264.6046735726331005,5.42749702433737,202
"2008-02-06",4010,282.1581047381546135,6.45604102336927,212
"2008-02-07",4015,395.7227895392278954,11.0624130374043,214
"2008-02-08",3924,285.4689092762487258,6.46587119941187,216
"2008-02-09",3550,276.7360563380281690,5.8568202214811,213
"2008-02-10",3850,246.6524675324675325,3.4171553867115,206.5
"2008-02-11",4284,266.7868814192343604,5.29006783979635,208
"2008-02-12",4033,272.7158442846516241,5.70586282881826,215
"2008-02-13",3989,289.5903735271997994,6.7491740239671,216
"2008-02-14",3839,303.8215681166970565,7.0918392995905,213
"2008-02-15",3999,343.6304076019004751,9.73360376724599,210
"2008-02-16",3543,251.6395709850409258,4.59507741425182,209
"2008-02-17",3952,247.2282388663967611,3.0465851568636,209
"2008-02-18",4175,258.4804790419161677,4.25545167972891,211
"2008-02-19",4106,263.1142230881636629,4.79738182263809,208
"2008-02-20",4044,270.6031157270029674,5.57788626448203,203
"2008-02-21",4166,274.3334133461353817,5.98604364543715,212
"2008-02-22",4344,272.1084254143646409,5.43380890720324,196.5
"2008-02-23",3669,252.8724448078495503,4.15295441699231,208
"2008-02-24",3619,264.2406742193976237,4.254861916253,221
"2008-02-25",4160,281.5000000000000000,6.64367664352934,211
"2008-02-26",4202,280.8514992860542599,6.62483472294733,209
"2008-02-27",4048,282.5182806324110672,6.02035355618453,215
"2008-02-28",4042,272.2427016328550223,5.40062109116669,215
"2008-02-29",3572,336.0025195968645017,10.4976072416025,218
"2008-03-01",1970,266.3649746192893401,5.7048986153933,227.5
"2008-03-02",3507,264.5754205873966353,4.92921887075931,215
"2008-03-03",3705,268.3165991902834008,4.84095844900008,216
"2008-03-04",3891,253.2546903109740427,4.19281379581138,199
"2008-03-05",3447,284.5143603133159269,6.67822894939508,225
"2008-03-06",3163,272.0398355991147645,6.49758177842147,206
"2008-03-07",3885,302.3866151866151866,7.44615864330557,215
"2008-03-08",3477,262.9085418464193270,5.13087963822993,209
"2008-03-09",3613,255.3340714088015500,4.21574379312024,210
"2008-03-10",3982,284.6270718232044199,5.86633633079024,214
"2008-03-11",3989,276.6926548007019303,5.81743177403123,206
"2008-03-12",3831,283.3797963978073610,6.36422918296358,217
"2008-03-13",3744,319.1140491452991453,8.88470635943419,219
"2008-03-14",3649,266.5697451356536037,5.95129975141642,208
"2008-03-15",3283,269.4453243984160829,4.96263133472569,221
"2008-03-16",3457,256.2785652299681805,3.79292111055434,216
"2008-03-17",3842,287.9528891202498699,7.05547986459168,220
"2008-03-18",4057,284.2230712349026374,5.99967490190637,213
"2008-03-19",3460,279.9014450867052023,5.83836170115854,218.5
"2008-03-20",3829,270.1480804387568556,4.96430220162596,218
"2008-03-21",3636,267.5099009900990099,5.67731145953291,220
"2008-03-22",3244,258.4895191122071517,4.3330610741146,218
"2008-03-23",3527,267.5971080238162745,3.87174433346641,229
"2008-03-24",4087,271.4387080988500122,4.82772897232824,219
"2008-03-25",4005,285.1505617977528090,5.85479041091894,221
"2008-03-26",3797,294.8082696865946800,7.94535988674027,212
"2008-03-27",4182,269.9734576757532281,4.508946815575,220
"2008-03-28",3894,265.5156651258346174,4.87308620204829,216
"2008-03-29",3527,260.5613836121349589,4.32365435660884,217
"2008-03-30",3816,262.3888888888888889,3.87466881324325,219
"2008-03-31",4168,301.2768714011516315,6.72878877654861,225
"2008-04-01",3881,280.1520226745684102,6.36003970733216,216
"2008-04-02",3641,275.8280692117550124,5.7558762151956,210
"2008-04-03",4213,272.5836695941134583,5.50578118167097,211
"2008-04-04",3962,276.2766279656739021,5.75507850515812,214
"2008-04-05",3410,260.2964809384164223,4.71708919765145,215
"2008-04-06",3838,256.1677957269411152,4.29609649629158,212.5
"2008-04-07",3954,275.9147698533131007,5.74024920433602,213
"2008-04-08",4328,279.9440850277264325,5.17105351666526,219
"2008-04-09",4010,285.9763092269326683,6.99065240037007,218.5
"2008-04-10",4038,304.7342743932639921,8.74008240364065,212
"2008-04-11",3489,273.1381484666093437,5.94001928250608,209
"2008-04-12",2107,269.9805410536307546,5.6569881090279,220
"2008-04-13",3796,264.3993677555321391,4.13364370607722,221
"2008-04-14",4068,284.5113077679449361,5.82558516655183,224
"2008-04-15",3988,265.6589769307923771,4.85803320021435,208
"2008-04-16",4074,289.8286696121747668,6.26505125332749,215
"2008-04-17",4050,302.0797530864197531,7.34495217877657,222.5
"2008-04-18",3834,282.3917579551382368,6.26770886150755,218
"2008-04-19",3433,270.3341101077774541,5.15638125019989,220
"2008-04-20",3877,258.1722981686871292,3.3312854660732,221
"2008-04-21",4195,276.3208581644815256,5.55762818494279,220
"2008-04-22",4185,287.8370370370370370,6.34673015376969,219
"2008-04-23",3921,287.3700586585054833,7.19041876490471,212
"2008-04-24",4221,379.5989102108505094,10.6086165702256,217
"2008-04-25",3813,279.7256753212693417,5.85353416802195,216
"2008-04-26",3435,293.6227074235807860,7.28893904634261,224
"2008-04-27",3681,262.9902200488997555,4.64261488564181,222
"2008-04-28",4163,306.0766274321402834,7.895242879699,218
"2008-04-29",4027,329.3419418922274646,8.95260686702892,218
"2008-04-30",3943,322.7727618564544763,7.9844896056268,227
"2008-05-01",4015,302.3551681195516812,6.80230705493055,221
"2008-05-02",3756,295.2662406815761448,6.573084766405,226
"2008-05-03",3206,268.9148471615720524,4.32797681514351,224
"2008-05-04",3537,257.5589482612383376,3.82417550451582,215
"2008-05-05",4034,281.7478929102627665,5.35699653334869,223
"2008-05-06",3904,295.0499487704918033,6.36764494826849,223
"2008-05-07",3915,268.7394636015325670,4.68020713548317,217
"2008-05-08",3827,290.5542200156780768,6.30322845108023,221
"2008-05-09",3809,309.4040430559201890,7.92624947080848,221
"2008-05-10",3200,269.5015625000000000,4.88496656753287,222
"2008-05-11",3472,266.9781105990783410,4.95542762510658,223
"2008-05-12",3613,261.4910047052311099,4.64139639377575,219
"2008-05-13",4262,297.1187236039418114,6.65203106760276,219
"2008-05-14",4034,277.6105602379771939,5.64248192286345,216
"2008-05-15",3975,290.3406289308176101,6.30425915968132,221
"2008-05-16",3838,318.9645648775403856,8.12591091991214,220
"2008-05-17",3353,262.4819564569042648,4.60313504943266,225
"2008-05-18",3640,261.0123626373626374,3.45823831767389,223
"2008-05-19",4423,343.3834501469590775,9.30300851612643,219
"2008-05-20",4221,283.7277896233120114,6.06035564647331,219
"2008-05-21",3740,294.0938502673796791,6.50427473874557,223
"2008-05-22",2422,371.6862097440132122,12.6636054121581,229
"2008-05-23",3770,278.0973474801061008,5.35606198167492,217
"2008-05-24",3318,266.7507534659433394,6.21780343153624,219
"2008-05-25",3557,262.8026426764127073,3.38086192663948,222
"2008-05-26",4113,267.0303914417699976,5.55411414538343,217
"2008-05-27",4175,283.5286227544910180,6.31986407396465,225
"2008-05-28",3995,318.1839799749687109,7.8040231165999,222
"2008-05-29",3702,293.8200972447325770,7.2173998798722,223
"2008-05-30",3791,277.9836454761276708,5.14292802688561,217
"2008-05-31",3172,273.8792559899117276,5.17464957974847,220
"2008-06-01",3346,254.2411835026897788,3.29407388493726,220
"2008-06-02",4243,286.4150365307565402,5.73798192310537,226
"2008-06-03",4121,275.0776510555690366,5.07330956770832,217
"2008-06-04",4128,310.7546027131782946,7.54974460646871,230
"2008-06-05",3857,280.4381643764583873,5.94318032403819,217
"2008-06-06",3634,292.9246009906439185,6.78854831957483,220
"2008-06-07",3095,269.9143780290791599,5.17741733307046,223
"2008-06-08",3537,263.2999717274526435,4.97738615913065,220
"2008-06-09",4163,286.6245496036512131,5.84721425341352,220
"2008-06-10",4030,302.5166253101736973,7.16034189127257,215
"2008-06-11",3998,281.4872436218109055,5.13407060916174,221
"2008-06-12",3975,332.9856603773584906,8.51343249606448,219
"2008-06-13",3672,292.0915032679738562,6.82085004626237,221.5
"2008-06-14",3123,273.4089016970861351,5.89538714327802,223
"2008-06-15",3602,271.9564131038312049,5.43888597351997,221.5
"2008-06-16",3745,279.4232309746328438,6.07737292183882,214
"2008-06-17",4245,294.3474676089517079,6.48750215084218,220
"2008-06-18",4275,286.2142690058479532,5.695645131685,218
"2008-06-19",4310,286.8129930394431555,5.95332174022729,217
"2008-06-20",3965,284.9278688524590164,6.57075676237483,221
"2008-06-21",3165,270.4350710900473934,5.36227601499597,226
"2008-06-22",3688,264.5225054229934924,3.95811546090552,219
"2008-06-23",4275,279.0661988304093567,5.02960660539098,219
"2008-06-24",4404,287.7910990009082652,5.46081461074273,227
"2008-06-25",4311,280.7195546276965901,5.61578003987608,217
"2008-06-26",4241,289.6847441641122377,6.37769403276894,223
"2008-06-27",3986,283.8522328148519819,5.88871835719365,213
"2008-06-28",3492,266.5469644902634593,4.92991116234211,219
"2008-06-29",3595,274.2239221140472879,6.11400275075333,224
"2008-06-30",4450,289.6375280898876404,6.09861036819804,215
"2008-07-01",3922,280.3602753697093320,5.7972207648322,216
"2008-07-02",2450,308.3551020408163265,8.06552203754699,233
"2008-07-03",3862,283.0655100983946142,5.94964996008263,219
"2008-07-04",3435,278.2885007278020378,5.03468299975216,227
"2008-07-05",3093,275.4749434206272228,4.97314742973596,226
"2008-07-06",3403,267.2297972377314135,4.4505921164205,223
"2008-07-07",4095,307.3887667887667888,7.24042260229368,226
"2008-07-08",4328,318.3821626617375231,7.90528152742367,222
"2008-07-09",4010,313.5289276807980050,8.06213651076494,219
"2008-07-10",3916,293.9302860061287028,6.80509889645633,224
"2008-07-11",3704,290.3601511879049676,5.97482006830761,222
"2008-07-12",3033,280.7184305967688757,6.15472424369461,226
"2008-07-13",3512,270.2277904328018223,4.57374568861179,221
"2008-07-14",4120,286.5279126213592233,5.55705195304827,219.5
"2008-07-15",4139,317.4215994201497946,8.29654946228756,224
"2008-07-16",4241,312.5642537137467578,7.44924220271009,224
"2008-07-17",4280,307.5869158878504673,7.38199056272659,222
"2008-07-18",3803,299.3413094925059164,6.49465361794328,221
"2008-07-19",3018,270.3714380384360504,4.27646351462037,229
"2008-07-20",3305,277.2151285930408472,5.32794781097747,227
"2008-07-21",3456,289.7326388888888889,6.33887446429195,217.5
"2008-07-22",4540,314.1343612334801762,7.79431284382243,226
"2008-07-23",4301,273.9902348291095094,5.34233248245925,215
"2008-07-24",4042,287.9784760019792182,5.66446904560435,220
"2008-07-25",3817,290.6345297353942887,6.93313715035628,226
"2008-07-26",3143,272.9691377664651607,4.54341582715796,225
"2008-07-27",3427,272.9352203093084330,4.71304770929469,225
"2008-07-28",4260,285.5502347417840376,5.89094491092042,220
"2008-07-29",4121,283.3783062363504004,5.79928175810826,219
"2008-07-30",4187,291.5825173155003583,5.88066117956659,219
"2008-07-31",4003,284.6809892580564577,6.31620031411688,213
"2008-08-01",3995,294.7211514392991239,6.25679591886566,222
"2008-08-02",3282,277.0956733698964046,4.87600921370524,227
"2008-08-03",3283,259.5138592750533049,3.74859266024547,221
"2008-08-04",4194,286.9713876967095851,6.0804191954607,220
"2008-08-05",4129,285.3877452167595059,5.68794283663138,219
"2008-08-06",4370,281.2251716247139588,5.12450314592639,213
"2008-08-07",4138,299.6868052199130014,7.1923673234215,217
"2008-08-08",3814,294.9328788673308862,6.96417370889291,214.5
"2008-08-09",3129,258.0588047299456695,3.80197055474174,223
"2008-08-10",3414,268.3731693028705331,4.73084713815515,223
"2008-08-11",3966,266.3058497226424609,5.08137864275741,214
"2008-08-12",4017,268.6606920587503112,4.7907267037742,214
"2008-08-13",2591,312.3940563489000386,9.12867648070575,227
"2008-08-14",3954,273.2632776934749621,5.69521869245176,220
"2008-08-15",3808,282.1785714285714286,5.89918830778835,216
"2008-08-16",3210,270.6520249221183801,6.51152469247208,215.5
"2008-08-17",3386,258.9846426461901949,3.90056430801631,214.5
"2008-08-18",3948,277.8639817629179331,5.06685504995242,223
"2008-08-19",4165,288.3399759903961585,5.76791191381759,219
"2008-08-20",4078,277.9931338891613536,4.71729734906174,220
"2008-08-21",3938,277.7592686642965973,5.22069178041575,220
"2008-08-22",3791,289.4341862305460301,6.0827039769,222
"2008-08-23",3264,286.7009803921568627,6.37898942226848,226
"2008-08-24",3439,276.9770282058738005,5.54315463736154,224
"2008-08-25",4123,289.0506912442396313,6.04331801023557,211
"2008-08-26",4171,309.9880124670342843,6.91006236022417,227
"2008-08-27",4121,287.9551079834991507,5.4576562855775,228
"2008-08-28",4164,294.8828049951969260,5.80808903266287,224
"2008-08-29",4023,291.4335073328361919,5.51762414614962,226
"2008-08-30",3251,278.1279606274992310,5.2598651561327,232
"2008-08-31",3499,275.7927979422692198,4.70282972499582,231
"2008-09-01",3956,296.0492922143579373,6.23891866344683,222
"2008-09-02",4035,289.9776951672862454,5.19461748440595,231
"2008-09-03",3944,284.1675963488843813,5.17207612400905,228
"2008-09-04",3666,276.8376977632296781,5.01426176901026,222
"2008-09-05",3823,312.1760397593512948,6.95228289494251,227
"2008-09-06",3367,275.6337986337986338,4.08714923799536,229
"2008-09-07",3557,270.1003654765251617,4.382761235622,228
"2008-09-08",3637,303.6695078361286775,6.99032700979383,219
"2008-09-09",3932,291.7957782299084435,6.70244836460047,220
"2008-09-10",4086,280.3972099853157122,5.3984166571502,220
"2008-09-11",3986,291.2330657300551932,5.41039667429567,226
"2008-09-12",3807,294.0688205936432887,10.8130657063487,222
"2008-09-13",3451,268.9901477832512315,3.65624171563294,229
"2008-09-14",3709,270.7770288487462928,4.51813433393869,229
"2008-09-15",4043,293.6500123670541677,6.22389365300712,227
"2008-09-16",4062,294.9367306745445593,6.25715921625902,226
"2008-09-17",3358,309.0268016676593210,7.4513504734388,233
"2008-09-18",4238,286.9030202925908447,5.20875897657887,225
"2008-09-19",3964,298.2161957618567104,5.63658319105673,231
"2008-09-20",3226,276.7492250464972102,4.86822275155363,229
"2008-09-21",3734,290.1028387787895019,5.71461692066199,233
"2008-09-22",3667,320.7122988819198255,8.4185496624838,227
"2008-09-23",2470,310.9947368421052632,8.2805961130015,234
"2008-09-24",3300,349.1772727272727273,9.93016756016336,236
"2008-09-25",4312,281.7006029684601113,5.91943894708666,214
"2008-09-26",3769,297.3486335898116211,6.98359460445176,215
"2008-09-27",3329,279.6854911384800240,5.83525820340501,216
"2008-09-28",3755,261.8636484687083888,4.07112263740063,214
"2008-09-29",4177,323.8120660761311946,7.44250068036383,227
"2008-09-30",4297,316.7872934605538748,8.23366211604056,213
"2008-10-01",3725,273.2042953020134228,4.89947196633097,219
"2008-10-02",4124,283.0526188166828322,5.44425437345182,220
"2008-10-03",4106,285.4405747686312713,5.63431689306552,217.5
"2008-10-04",3564,267.2643097643097643,3.96012159821651,221
"2008-10-05",3933,279.0343249427917620,5.08695007755907,228
"2008-10-06",4199,297.4846391998094784,6.72165750736667,225
"2008-10-07",4039,296.4969051745481555,6.27598098943092,225
"2008-10-08",3974,300.8407146451937594,7.50251075375382,218.5
"2008-10-09",3942,283.3061897513952308,5.72317435925093,222
"2008-10-10",3787,305.4515447583839451,11.1450661156622,222
"2008-10-11",3397,286.2952605239917574,6.41335464558513,228
"2008-10-12",3625,275.9183448275862069,4.89470101546132,232
"2008-10-13",4306,283.8318625174175569,5.43431283513629,226
"2008-10-14",4147,315.7451169520135037,7.41342915304749,226
"2008-10-15",4071,302.3785310734463277,6.95906413492105,217
"2008-10-16",4117,323.0616954092786009,7.57083786605611,225
"2008-10-17",3962,299.2205956587582029,6.29779129849011,229
"2008-10-18",3267,272.6507499234771962,4.53363597323925,230
"2008-10-19",3620,272.1872928176795580,3.53665398900142,231.5
"2008-10-20",3912,306.6050613496932515,7.11777561345914,225
"2008-10-21",4210,314.6527315914489311,7.37711221116901,225
"2008-10-22",4376,319.1455667276051188,7.53629664061297,225
"2008-10-23",4402,288.6063153112221717,5.55959499708502,220
"2008-10-24",4119,295.3913571255159019,6.51197791688139,213
"2008-10-25",3608,270.0202328159645233,3.97628949398682,228
"2008-10-26",3935,269.6208386277001271,5.43869283314252,218
"2008-10-27",4408,277.5347096188747731,4.83577527318956,222
"2008-10-28",4137,285.3393763596809282,5.69491616800141,224
"2008-10-29",4210,295.9016627078384798,6.4185661810846,222
"2008-10-30",4214,284.7956810631229236,5.52069944765876,219
"2008-10-31",4078,323.5149583128984796,8.39340250286748,220
"2008-11-01",3206,288.2180286961946351,6.54844871729604,230
"2008-11-02",3190,271.3670846394984326,4.50056575516907,231
"2008-11-03",2515,338.5089463220675944,11.3292309282907,229
"2008-11-04",3735,297.1028112449799197,7.04682912194527,229
"2008-11-05",3917,295.6239468981363288,6.53949792302542,227
"2008-11-06",4115,318.5863912515188335,7.11787085257597,234
"2008-11-07",3803,309.3662897712332369,7.09215049098754,232
"2008-11-08",3343,278.6021537541130721,5.34433622888323,228
"2008-11-09",3594,268.1499721758486366,5.25176080236056,224
"2008-11-10",4172,293.4417545541706616,6.25659216569006,226
"2008-11-11",4221,281.9329542762378583,4.74777081027557,222
"2008-11-12",4158,294.6166426166426166,6.08498232558689,225
"2008-11-13",3930,308.6155216284987277,7.00011784899307,230
"2008-11-14",3926,305.0866021395822720,6.9699333496282,221
"2008-11-15",3342,303.2010771992818671,7.50519190301095,236
"2008-11-16",3730,278.9329758713136729,4.3470603509851,231
"2008-11-17",4327,313.6764501964409522,7.32893792469379,232
"2008-11-18",4277,327.2209492635024550,7.04631994645919,238
"2008-11-19",4244,336.4632422243166824,8.65215192273487,226
"2008-11-20",4114,338.4946524064171123,8.88653984656221,229
"2008-11-21",4013,355.6698230750062298,8.79568900866787,229
"2008-11-22",3244,272.7866831072749692,4.51155867623549,227.5
"2008-11-23",3668,281.7211014176663032,4.50919052116508,238
"2008-11-24",4167,296.8339332853371730,5.72934643003198,233
"2008-11-25",4378,309.1916400182731841,6.84753432707176,229
"2008-11-26",4291,291.7611279422046143,5.61803582532128,228
"2008-11-27",3599,275.5784940261183662,4.84261688902986,229
"2008-11-28",3562,310.0471645143177990,6.76071156025877,235
"2008-11-29",3438,291.8135543920884235,6.11330665852054,237
"2008-11-30",3697,289.0971057614281850,6.50361652268298,239
"2008-12-01",3929,303.2239755663018580,6.9640778030121,233
"2008-12-02",4317,308.8774611999073431,6.61503866691214,228
"2008-12-03",4198,300.1269652215340638,6.11138286047519,238
"2008-12-04",4255,299.3306698002350176,6.46670218200703,226
"2008-12-05",3948,293.3751266464032421,5.94979215052132,230
"2008-12-06",3503,291.9272052526405938,5.6832732572551,239
"2008-12-07",3816,277.8820754716981132,4.23513616225909,234
"2008-12-08",4186,295.0322503583373149,5.49492766036895,233
"2008-12-09",4161,277.5046863734679164,4.68993974189532,225
"2008-12-10",4205,317.4059453032104637,6.5309227964239,231
"2008-12-11",4334,311.4238578680203046,6.39632918018306,235
"2008-12-12",4005,292.5235955056179775,5.51792835259868,228
"2008-12-13",2981,297.1194230124119423,7.32370639749338,239
"2008-12-14",2294,280.4986922406277245,5.93812401386243,231
"2008-12-15",4266,344.8977965307079231,9.16579536929768,229.5
"2008-12-16",4307,293.1899233805433016,5.35765724773929,231
"2008-12-17",4336,294.9012915129151292,5.47740472063183,234
"2008-12-18",4185,313.5708482676224612,8.21914183267029,225
"2008-12-19",4181,293.6357330782109543,6.93393978548208,224
"2008-12-20",3436,281.1554132712456345,4.42828724143287,234
"2008-12-21",3526,268.1131593874078276,4.24814342642613,227
"2008-12-22",3994,299.6594892338507762,6.95816286374714,230
"2008-12-23",3885,278.7835263835263835,4.56082385394476,226
"2008-12-24",3235,279.9075734157650696,5.58193989970076,226
"2008-12-25",2704,288.1083579881656805,5.9871434713155,230
"2008-12-26",3056,282.1341623036649215,3.80189240867839,241
"2008-12-27",3177,277.5631098520616934,4.87348839578366,236
"2008-12-28",3272,289.3285452322738386,5.31981899179193,240
"2008-12-29",3756,299.7177848775292865,6.91080475341508,235
"2008-12-30",3881,294.9237309971656789,5.3895477802583,233
"2008-12-31",3346,291.7686790197250448,6.56325064287712,232
"2009-01-01",3237,281.9796107506950880,4.33696958405165,230
"2009-01-02",3764,284.5326780021253985,3.99804790264398,241
"2009-01-03",3676,281.2763873775843308,4.69779408427468,232
"2009-01-04",3854,279.5827711468604048,4.36323820576779,231
"2009-01-05",4119,282.5030347171643603,4.26507962862809,228
"2009-01-06",4155,291.2096269554753309,5.29927023938848,225
"2009-01-07",4298,321.6547231270358306,7.4542815307175,237
"2009-01-08",4225,290.9931360946745562,5.10778016273572,233
"2009-01-09",4191,281.9811500835122882,4.50793940389355,232
"2009-01-10",3600,300.6675000000000000,7.03101717022637,232
"2009-01-11",3817,277.6976683259104008,3.92557393130076,234
"2009-01-12",4390,322.3350797266514806,6.85104479702003,237
"2009-01-13",4281,301.9397337070777856,6.42662752873021,228
"2009-01-14",4156,283.3402309913378248,5.47891169278001,223
"2009-01-15",4267,279.9817201781110851,4.46275107323068,230
"2009-01-16",4117,303.1923730871994171,5.72298900887645,235
"2009-01-17",3518,282.3132461625923820,4.04384038396516,237
"2009-01-18",3878,281.7276946879834966,4.11316984914972,238
"2009-01-19",4289,277.6157612497085568,4.60072609008182,231
"2009-01-20",4404,277.1905086285195277,5.34000482146381,223
"2009-01-21",4452,296.4959568733153639,5.62144256062239,229
"2009-01-22",4132,290.5680058083252662,6.85954426258456,222
"2009-01-23",3955,299.0991150442477876,5.91222911839791,228
"2009-01-24",2147,284.1839776432231020,5.25474619658659,232
"2009-01-25",3923,274.5771093550853938,3.76596046582911,230
"2009-01-26",4238,295.3912222746578575,6.58237927197868,226
"2009-01-27",4239,308.3602264685067233,5.95617292749334,234
"2009-01-28",4212,307.5075973409306743,7.76102625424356,226
"2009-01-29",4259,352.0901620098614698,10.6152508519895,230
"2009-01-30",4217,390.1840170737491107,14.9062697706296,235
"2009-01-31",3560,305.4988764044943820,7.15566594791243,238
"2009-02-01",3808,299.7473739495798319,6.9389964474014,237
"2009-02-02",4470,293.0608501118568233,4.8697721428904,236
"2009-02-03",4385,291.2494868871151653,5.45884336800302,226
"2009-02-04",4211,301.0954642602707195,6.36618128920209,228
"2009-02-05",4368,288.2490842490842491,5.52319280409585,224
"2009-02-06",4206,297.5156918687589158,6.45521913116194,228
"2009-02-07",3632,278.0035792951541850,4.33994849240029,232
"2009-02-08",3939,294.2038588474232039,5.60710596098854,237
"2009-02-09",4379,299.6700159853847910,5.15293831920203,231
"2009-02-10",4354,306.5052824988516307,6.23029870298863,234
"2009-02-11",4279,306.5942977331152138,7.93188399423677,229
"2009-02-12",4300,299.8618604651162791,5.81851721839756,228
"2009-02-13",4228,316.9938505203405866,7.65299081278507,229
"2009-02-14",3428,285.6426487747957993,5.18512662101237,236
"2009-02-15",3961,276.0749810653875284,3.47236394364266,232
"2009-02-16",4218,306.4390706495969654,6.13800681750107,237
"2009-02-17",4338,303.1798063623789765,6.19459611154521,230
"2009-02-18",4624,305.2703287197231834,6.32579603419435,234
"2009-02-19",4604,345.4693744569939183,8.8359714312553,232
"2009-02-20",4267,294.8336067494726974,5.83212252185688,228
"2009-02-21",3775,281.2182781456953642,4.48692484460908,235
"2009-02-22",3687,274.3490642799023596,4.49229443117703,227
"2009-02-23",4591,290.2798954476148987,4.80212810148673,234
"2009-02-24",4527,321.1544068919814447,6.88521255565122,236
"2009-02-25",4512,308.9188829787234043,7.10788370957815,227.5
"2009-02-26",4257,307.9534883720930233,6.40449616826389,238
"2009-02-27",4417,297.0479963776318768,5.84990753477031,230
"2009-02-28",3719,280.3788652863673030,4.78932134241821,236
"2009-03-01",3990,290.3273182957393484,6.09235679882819,236
"2009-03-02",4638,290.7069857697283312,4.62855098102052,233.5
"2009-03-03",4156,289.7738209817131858,5.13066145839877,234
"2009-03-04",2507,316.2305544475468688,8.97955842935946,238
"2009-03-05",3937,328.5351790703581407,7.93633634328068,233
"2009-03-06",3656,302.8752735229759300,7.28905485290151,231
"2009-03-07",3231,285.9758588672237697,4.21501400833894,239
"2009-03-08",3356,288.0390345649582837,4.67185809892501,236
"2009-03-09",4037,311.5135001238543473,5.88523446770876,241
"2009-03-10",4414,344.4032623470774807,8.82136126361893,241
"2009-03-11",3964,310.5993945509586276,6.86195776669463,235
"2009-03-12",4088,313.0807240704500978,7.05269078686323,233
"2009-03-13",4011,302.7838444278234854,5.79875189592171,231
"2009-03-14",3460,285.3465317919075145,6.00842895668708,235
"2009-03-15",3983,377.7504393673110721,7.5615645699148,252
"2009-03-16",4150,345.4544578313253012,8.93316854176489,239
"2009-03-17",4184,333.5296367112810707,8.40862853946839,239
